137.997;-14.5574
136.613;-4.18678
136.613;-14.4113
135.228;-4.04094
135.228;-14.2653
135.228;-14.2653
133.843;-3.89465
133.843;-14.1192
133.843;-14.1192
135.228;-24.4899
135.228;-14.2653
135.228;-14.2653
135.228;-14.2653
135.228;-14.2653
135.228;-14.2653
135.228;-14.2653
131.074;16.8464
131.074;-13.8271
131.074;-13.8271
125.536;27.6551
125.536;-13.2428
121.382;17.8687
121.382;-12.8046
117.228;18.307
103.382;91.339
101.997;-0.53529
101.997;-10.7598
101.997;-10.7598
93.6895;51.4635
92.3049;0.487158
90.9203;0.633279
92.3049;-19.9618
92.3049;-9.7373
93.6895;-20.1078
97.8434;-40.995
97.8434;-10.3216
101.997;-41.4332
101.997;-10.7598
106.151;-41.8714
115.843;-83.7917
115.843;-12.2204
121.382;-53.7026
124.151;-33.5457
124.151;-13.0968
129.69;-54.5789
129.69;-13.681
133.843;-44.7926
133.843;-14.1192
133.843;-14.1192
133.843;-14.1192
133.843;-14.1192
135.228;-24.4899
135.228;-14.2653
135.228;-14.2653
136.613;-24.6357
136.613;-14.4113
137.997;-24.782
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
137.997;-14.5574
136.324;-2.02894
134.652;-1.85249
132.979;-1.67603
134.652;-26.5565
134.652;-14.2045
134.652;-14.2045
134.652;-14.2045
134.652;-14.2045
134.652;-14.2045
131.883;6.53655
125.192;36.2015
123.807;-2.83596
125.192;-23.4311
125.192;-13.2065
117.116;47.2778
113.771;12.7023
113.771;-12.0017
113.194;-7.6859
113.194;-11.941
104.543;52.8592
94.5063;64.1424
91.1608;15.0874
82.7972;53.0257
79.4518;16.3226
76.1063;16.6755
76.1063;-8.0285
76.1063;-8.0285
66.0699;67.1423
66.0699;-6.96976
62.7245;18.0872
62.7245;-6.61685
62.7245;-6.61685
56.0336;43.4969
56.0336;-5.91102
42.9399;92.1587
39.8825;18.3692
39.8825;-4.20723
27.365;89.5467
27.365;-2.88676
27.365;-2.88676
22.9231;30.3828
22.9231;-2.41817
19.5776;22.6387
19.5776;-2.06526
13.4629;43.7327
12.0783;8.95031
12.0783;-1.27415
12.0783;-1.27415
12.0783;-1.27415
5.67552;46.6818
2.33007;24.4582
0.945465;10.1247
0.945465;-0.0997377
0.945465;-0.0997377
-6.55385;56.0689
-7.93846;11.0619
-7.93846;0.837433
-7.93846;0.837433
-7.93846;0.837433
-7.93846;0.837433
-7.93846;0.837433
-7.93846;0.837433
-7.93846;0.837433
-7.93846;0.837433
-5.16923;-19.9037
-2.39999;-20.1958
-2.39999;0.253177
-4.36084;14.9396
-4.36084;0.460028
-6.03357;12.9885
-6.03357;0.636485
-6.03357;0.636485
-9.37902;25.6934
-9.37902;0.989399
-7.9944;-9.38118
-2.97622;-36.742
-2.97622;0.313963
-1.3035;-12.2144
0.369232;-12.391
0.369232;-0.0389505
5.38742;-37.6244
5.38742;-0.568322
5.38742;-0.568322
5.38742;-0.568322
5.38742;-0.568322
7.06014;-13.0967
7.06014;-0.744779
7.06014;-0.744779
7.06014;-0.744779
8.44476;-11.1153
12.5986;-32.0025
12.5986;-1.32903
12.3105;0.828853
12.3105;-1.29864
15.0797;-22.0397
15.0797;-1.59077
15.0797;-1.59077
16.4643;-11.9614
13.407;21.1622
16.4643;-24.3134
16.4643;-1.73683
16.4643;-1.73683
17.3287;-8.21044
17.3287;-1.82801
15.9441;8.54251
14.5594;8.68863
14.5594;-1.53588
14.5594;-1.53588
20.1538;-43.4371
20.1538;-2.12604
16.8084;22.9308
16.8084;-1.77313
18.7692;-16.4595
18.7692;-1.97998
18.7692;-1.97998
20.1538;-12.3505
20.1538;-2.12604
20.1538;-2.12604
22.9231;-22.8671
22.9231;-2.41817
20.9622;12.2681
20.9622;-2.21132
22.3469;-12.5818
20.6741;10.171
20.6741;-2.18093
26.5007;-45.821
26.5007;-2.79558
26.5007;-2.79558
26.5007;-2.79558
26.5007;-2.79558
32.6154;-48.5935
29.2699;21.6163
29.2699;-3.0877
27.5972;9.44071
27.5972;-2.91125
29.2699;-15.4397
29.2699;-3.0877
29.2699;-3.0877
29.2699;-3.0877
27.5972;9.44071
27.5972;-2.91125
29.2699;-15.4397
29.2699;-3.0877
34.2881;-40.6731
34.2881;-3.61708
34.2881;-3.61708
34.2881;-3.61708
34.2881;-3.61708
32.9035;6.75351
32.9035;-3.47101
32.9035;-3.47101
31.5189;6.89946
31.5189;-3.32495
36.8252;-43.0681
36.8252;-3.88471
36.8252;-3.88471
34.0559;16.8564
34.0559;-3.59258
34.0559;-3.59258
36.8252;-24.3337
36.8252;-3.88471
38.2098;-14.2553
38.2098;-4.03078
39.5944;-14.4012
35.9608;23.0379
35.9608;-3.79353
35.9608;-3.79353
35.9608;-3.79353
40.979;-41.3788
40.979;-4.3229
40.979;-4.3229
40.979;-4.3229
40.979;-4.3229
40.979;-4.3229
40.979;-4.3229
35.9608;33.2624
35.9608;-3.79353
35.9608;-3.79353
37.6336;-16.3219
39.5944;-18.6563
35.9608;23.0379
37.6336;-16.3219
35.9608;8.55842
35.9608;-3.79353
35.9608;-3.79353
34.5762;6.57705
34.5762;-3.64747
35.9608;-14.0181
35.9608;-3.79353
35.9608;-3.79353
35.9608;-3.79353
35.9608;-3.79353
35.9608;-3.79353
35.9608;-3.79353
35.9608;-3.79353
29.2699;46.3203
32.6154;-28.1446
32.6154;-3.44062
32.6154;-3.44062
32.6154;-3.44062
27.5972;34.1447
27.5972;-2.91125
27.5972;-2.91125
27.5972;-2.91125
27.5972;-2.91125
25.9245;9.61728
27.5972;-15.2633
27.5972;-2.91125
26.2126;7.45933
26.2126;-2.76518
26.2126;-2.76518
23.4434;17.9759
23.4434;-2.47306
19.2895;28.6386
19.2895;-2.03486
17.9049;8.33572
13.4629;31.3808
13.4629;-1.42021
13.4629;-1.42021
13.4629;-1.42021
15.4238;-16.1066
15.4238;-1.62706
15.4238;-1.62706
15.1357;0.530823
15.1357;-1.59667
13.4629;10.9319
13.4629;-1.42021
16.2322;-22.1613
16.2322;-1.71234
16.2322;-1.71234
16.2322;-1.71234
17.6168;-12.0829
19.0014;-12.2289
17.6168;8.36606
15.9441;10.6701
17.3287;-12.0525
10.9259;46.1278
10.9259;-1.15258
10.9259;-1.15258
10.9259;-1.15258
10.9259;-1.15258
9.54126;9.218
9.54126;-1.00651
6.77203;19.7345
5.38742;9.65614
5.38742;-0.568322
5.38742;-0.568322
5.38742;-0.568322
4.0028;9.80226
4.0028;-0.422258
4.0028;-0.422258
-1.01539;37.1632
-1.01539;0.107114
-2.39999;10.4776
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-2.39999;0.253177
-4.07272;12.7816
-4.07272;0.429634
-4.07272;0.429634
-2.68812;-9.94083
-2.68812;0.283571
-2.68812;0.283571
-9.37902;50.3973
-9.37902;0.989399
-9.37902;0.989399
-9.37902;0.989399
-9.37902;0.989399
-11.0517;13.5178
-12.4363;11.5363
-11.0517;-9.05855
-11.0517;1.16586
-11.0517;1.16586
-11.0517;1.16586
-12.4363;11.5363
-16.8783;34.5816
-16.8783;1.7805
-16.5902;-0.37744
-16.5902;1.75011
-16.5902;1.75011
-16.3021;-0.407777
-16.3021;1.71972
-19.3594;24.6187
-19.3594;2.04224
-19.3594;2.04224
-20.4559;10.2549
-20.4559;2.15791
-20.4559;2.15791
-20.4559;2.15791
-17.6867;-18.5831
-17.6867;1.86578
-17.6867;1.86578
-17.6867;1.86578
-17.6867;1.86578
-17.6867;1.86578
-19.3594;14.3942
-19.3594;2.04224
-22.1287;22.7833
-22.1287;2.33437
-23.5133;12.7049
-23.5133;2.48043
-23.5133;2.48043
-28.8196;42.2238
-28.8196;3.0402
-27.1469;-9.48827
-27.1469;2.86374
-27.1469;2.86374
-29.9161;23.6048
-29.9161;3.15587
-29.9161;3.15587
-32.6853;23.8969
-34.0699;13.8185
-32.6853;-6.77647
-30.7245;-11.2384
-30.7245;3.24114
-30.7245;3.24114
-30.7245;3.24114
-29.0517;-9.28738
-29.0517;3.06469
-27.6671;-7.30584
-25.9944;-9.60979
-25.9944;2.74217
-25.9944;2.74217
-27.379;13.1127
-27.379;2.88823
-27.379;2.88823
-27.379;2.88823
-30.4364;25.7872
-30.4364;3.21075
-32.1091;15.7393
-33.4937;13.7577
-33.4937;3.53327
-33.4937;3.53327
-33.4937;3.53327
-33.4937;3.53327
-33.4937;3.53327
-33.4937;3.53327
100
0.105491
0
7.38435
439.009
